"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Product Id","Cost of goods","Category","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"3456","Paid By Bank-","2025-02-07 08:57","","Aya hicret","","","Lange Kerkstraat 35/A","Schiedam","","3111 NN","","Ayahicretschiedam@gmail.com","","","","","","","","","","0","0","485","","0","0","528.65","43.65","218","0","Uncategorized,Horeca","","2","Excellence Patat 9/9","10","15.5","","",""
"3458","Paid By Bank-","2025-02-07 09:00","","De Serar's","","","De Stede 21","Den Haag","","2543 BG","","Deserardenhaag@gmail.com","","","","","","","","","","0","0","80.75","","0","0","88.02","7.27","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","4","15.5","","",""
"3458","Paid By Bank-","2025-02-07 09:00","","De Serar's","","","De Stede 21","Den Haag","","2543 BG","","Deserardenhaag@gmail.com","","","","","","","","","","0","0","80.75","","0","0","88.02","7.27","122","0","Uncategorized,Horeca","","2","SLICED AND ROASTED PREMIUM BEEF KEBAB (€7,50)","1","18.75","","",""
"3460","Paid By Bank-","2025-02-10 08:28","","Sohbet","","","Calandkade 168","Den Haag","","2521AA","","Sohbet@denhaag.nl","","","","","","","","","","0","0","124","","0","0","135.16","11.16","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","8","15.5","","",""
"3461","Paid By Bank-","2025-02-10 08:28","","Pizzeria & Dönerhuis De Gaarde","","","Vrederustlaan 123","Den Haag","","2543 SM","","PizzeriaDonerhuisDeGaarde@gmail.com","","","","","","","","","","0","0","158","","0","0","172.22","14.22","124","0","Uncategorized,Horeca","","1","Mix - Shoarma ( Lam- kalkoen) (PL) (€6,50)","10","6.5","","",""
"3461","Paid By Bank-","2025-02-10 08:28","","Pizzeria & Dönerhuis De Gaarde","","","Vrederustlaan 123","Den Haag","","2543 SM","","PizzeriaDonerhuisDeGaarde@gmail.com","","","","","","","","","","0","0","158","","0","0","172.22","14.22","218","0","Uncategorized,Horeca","","2","Excellence Patat 9/9","6","15.5","","",""
"3462","Paid By Bank-","2025-02-10 08:30","","Durum Evi","","","Paul Krugerplein 7","Den Haag","","2571 HT","","DurumEvitandir@gmail.com","","","","","","","","","","0","0","82.5","","0","0","89.93","7.43","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","5","16.5","","",""
"3463","Paid By Bank-","2025-02-10 08:31","","Eethuis Hoofstraat","","","Hooftstraat 78","Alphen aan den Rijn","","2406 GL","","AkALAlphenaanderijn@gmail.com","","","","","","","","","","0","0","259","","0","0","282.31","23.31","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","8","15.5","","",""
"3463","Paid By Bank-","2025-02-10 08:31","","Eethuis Hoofstraat","","","Hooftstraat 78","Alphen aan den Rijn","","2406 GL","","AkALAlphenaanderijn@gmail.com","","","","","","","","","","0","0","259","","0","0","282.31","23.31","2859","0","Uncategorized","","2","Mix Shoarma (NL)","20","6.75","","",""
"3464","Paid By Bank-","2025-02-10 08:32","","HerenHof Eethuis","","","HerenHof 287","Alpen aan den Rijn","","2402DL","","akal-eethuis-alpenaanderijn@hotmail.com","","","","","","","","","","0","0","321","","0","0","349.89","28.89","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","12","15.5","","",""
"3464","Paid By Bank-","2025-02-10 08:32","","HerenHof Eethuis","","","HerenHof 287","Alpen aan den Rijn","","2402DL","","akal-eethuis-alpenaanderijn@hotmail.com","","","","","","","","","","0","0","321","","0","0","349.89","28.89","2859","0","Uncategorized","","2","Mix Shoarma (NL)","20","6.75","","",""
"3465","Paid By Cash-","2025-02-10 08:33","","Seda Bakkerij","","","Leyweg 1170","Den Haag","","2545 HH","","SedaBakkerij@gmail.com","","","","","","","","","","0","0","62","","0","0","67.58","5.58","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","4","15.5","","",""
"3466","Paid By Bank-","2025-02-10 08:35","","Bakkerij Driebergen","","","Driebergenstraat 337","Den Haag","","2546 BK","","BakkerijDriebergen@gmail.com","","","","","","","","","","0","0","93","","0","0","101.37","8.37","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","6","15.5","","",""
"3467","Paid By Bank-","2025-02-10 08:35","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","210","","0","0","228.90","18.9","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB (€7,00)","12","17.5","","",""
"3468","Paid By Bank-","2025-02-10 08:37","","Groen76","","","Stevinstraat 159","Den Haag","","2587 EE","","groen76@gmail.com","","","","","","","","","","0","0","77.5","","0","0","84.48","6.98","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","5","15.5","","",""
"3469","Paid By Bank-","2025-02-10 08:37","","Adam Broodjeszaak","","","Hoefkade 796","Den Haag","","2526 CT","","Adambroodjeszaakdenhaag@gmail.com","","","","","","","","","","0","0","77.5","","0","0","84.48","6.98","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","5","15.5","","",""
"3470","Paid By Bank-","2025-02-10 08:38","","Indoor","SpeelParadijs ZuiderPark","","Mr. P. Droogleever Fortuynweg 79","Den Haag","","2533SP","","INDOORSPEELPARADIJSZUIDERPARK@gmail.com","","","","","","","","","","0","0","124","","0","0","135.16","11.16","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","8","15.5","","",""
"3471","Paid By Bank-","2025-02-10 08:39","","Tasty Corner Delft","","","Zuidwal 47","Delft","","2611 DD","","TastyCornerDelft@gmail.com","","","","","","","","","","0","0","155","","0","0","168.95","13.95","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","10","15.5","","",""
"3472","Paid By Bank-","2025-02-10 08:40","","Pizza Spidi","","","Van Nesstraat 31","Alphen aan den Rijn","","2404 AV","","pizzaspidi@gmail.com","","","","","","","","","","6","6.54","334","","0","0","357.52","29.52","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB (€7,00)","12","17","","",""
"3472","Paid By Bank-","2025-02-10 08:40","","Pizza Spidi","","","Van Nesstraat 31","Alphen aan den Rijn","","2404 AV","","pizzaspidi@gmail.com","","","","","","","","","","6","6.54","334","","0","0","357.52","29.52","218","0","Uncategorized,Horeca","","2","Excellence Patat 9/9","8","15.5","","",""
"3473","Paid By Bank-","2025-02-10 08:45","","EetCafe De haven","","","Calandakade 170","Den Haag","","2521AA","","Eetcafedehaven@gmail.com","","","","","","","","","","0","0","108.5","","0","0","118.27","9.77","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","7","15.5","","",""
"3474","Paid By Bank-","2025-02-10 16:29","","Ons Bakkertje","de veen","","Noordeinde 13","Roelofarendsveen","","2371CM","","Ons@gmail.com","","","","","","","","","","0","0","135","","0","0","147.15","12.15","2859","0","Uncategorized","","1","Mix Shoarma (NL)","20","6.75","","",""
"3475","Paid By Bank-","2025-02-11 08:42","","Nur Bakkerij","","","Haarlemmerstraat 259","Leiden","","2312 DT","","NURBAKKERIJE@GMAIL.nl","","","","","","","","","","0","0","155","","0","0","168.95","13.95","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","10","15.5","","",""
"3476","Paid By Bank-","2025-02-11 08:43","","Gulcan Bakkerij","","","Morsweg 23","Leiden","","2312 AS","","Gulcanbakkerijleiden@gmail.com","","","","","","","","","","0","0","146","","0","0","159.14","13.14","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","6","16.5","","",""
"3476","Paid By Bank-","2025-02-11 08:43","","Gulcan Bakkerij","","","Morsweg 23","Leiden","","2312 AS","","Gulcanbakkerijleiden@gmail.com","","","","","","","","","","0","0","146","","0","0","159.14","13.14","116","0","Uncategorized,Horeca","","2","FALAFEL","10","4.7","","",""
"3477","Paid By Bank-","2025-02-11 08:44","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","300","","0","0","327.01","27.01","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15.5","","",""
"3477","Paid By Bank-","2025-02-11 08:44","","San Marina","","","Gerrit Achterberghove","Zoetermeer","","2717 XZ","","sanmarina@gmail.com","","","","","","","","","","0","0","300","","0","0","327.01","27.01","2859","0","Uncategorized","","2","Mix Shoarma (NL)","10","6.75","","",""
"3478","Paid By Cash-","2025-02-11 08:45","","Pizza Express","","","Schoolstraat 103","Voorschoten","","2251 BG","","PizzaExpressvoorschoten@gmail.com","","","","","","","","","","0","0","232.5","","0","0","253.43","20.93","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15.5","","",""
"3479","Paid By Bank-","2025-02-11 08:46","","Bakkerij Nasib","","","Weidstraat 11","IJsselstein","","3401 DL","","BakkerijNasibijselstijn@gmail.com","","","","","","","","","","0","0","356.5","","0","0","388.59","32.09","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","23","15.5","","",""
"3480","Paid By Bank-","2025-02-11 08:47","","MD Food","","","Petuniatuin 8","Zoetermeer","","2724 NA","","MdFood@live.nl","","","","","","","","","","0","0","66","","0","0","71.94","5.94","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","4","16.5","","",""
"3481","Paid By Bank-","2025-02-11 08:48","","Elif Bakkerij","","","Kentgensplein 13","Zoetermeer","","2717 HS","","Elifbakkerijzoetermeer@gmail.com","","","","","","","","","","0","0","155","","0","0","168.95","13.95","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","10","15.5","","",""
"3482","Paid By Bank-","2025-02-11 08:49","","De Luifelbaan","","","Vijf Meiplein","Leiden","","2321 TC","","DeLuifelbaan5mei@gmail.com","","","","","","","","","","0","0","124","","0","0","135.16","11.16","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","8","15.5","","",""
"3483","Paid By Bank-","2025-02-11 08:49","","Eethuis Ak-AL","","","Stationsweg 18","Leiden","","2312 AV","","EethuisakalLeiden@gmail.com","","","","","","","","","","0","0","160","","0","0","174.40","14.4","2353","0","Horeca","","1","Excellence Patat 6/6","10","16","","",""
"3484","Paid By Bank-","2025-02-11 08:50","","Aps Burger","","","Bevrijdingsplein 43","Leiden","","2321 DX","","Apsburgerleiden@gmail.com","","","","","","","","","","0","0","165","","0","0","179.85","14.85","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","10","16.5","","",""
"3485","Paid By Bank-","2025-02-11 08:51","","Arya Eethuis Leiden","","","Standerdmolen 19","Leiden","","2317 NZ","","Aryaeethuisleiden@gmail.com","","","","","","","","","","0","0","132","","0","0","143.88","11.88","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","8","16.5","","",""
"3486","Paid By Bank-","2025-02-11 08:51","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","150","","0","0","163.51","13.51","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","5","16.5","","",""
"3486","Paid By Bank-","2025-02-11 08:51","","Alesta","Food","","Ambachtsherenpad 12, 2722 BS Zoetermeer","Zoetermeer","","2722 BS","","AlestaFood@gmail.com","","","","","","","","","","0","0","150","","0","0","163.51","13.51","2859","0","Uncategorized","","2","Mix Shoarma (NL)","10","6.75","","",""
"3487","Paid By Bank-","2025-02-11 08:52","","Bakkerij Çiçek","","","Middelwaard 62","Zoetermeer","","2716 CW","","BakkerijcicekekZoetermeer@gmail.com","","","","","","","","","","0","0","231","","0","0","251.79","20.79","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","14","16.5","","",""
"3490","Paid By Bank-","2025-02-11 08:53","","Bakkerij","de Hazelaar","","Hazelaarstraat 10","Woerden","","3442 EN","","BakkerijdeHazelaar@gmail.com","","","","","","","","","","0","0","247.5","","0","0","269.78","22.28","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","15","16.5","","",""
"3491","Paid By Bank-","2025-02-11 08:54","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","205","","0","0","223.46","18.46","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","5","16.5","","",""
"3491","Paid By Bank-","2025-02-11 08:54","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","205","","0","0","223.46","18.46","124","0","Uncategorized,Horeca","","2","Mix - Shoarma ( Lam- kalkoen) (PL) (€6,50)","10","6.5","","",""
"3491","Paid By Bank-","2025-02-11 08:54","","Pizza","Aro","","Wattstraat 7A","Zoetermeer","","2723 PZ","","PizzaAro@gmail.com","","","","","","","","","","0","0","205","","0","0","223.46","18.46","119","0","Uncategorized,Horeca","5902082461319","3","Chicken Chica PAPRIKA (€5,75)","10","5.75","","",""
"3492","Paid By Bank-","2025-02-11 08:55","","Saray PideHuis","","","Steenstraat 20","Leiden","","2312 BW","","SarayPideHuis@gmail.com","","","","","","","","","","0","0","232.5","","0","0","253.43","20.93","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15.5","","",""
"3494","Paid By Bank-","2025-02-18 14:17","","MD Food","","","Petuniatuin 8","Zoetermeer","","2724 NA","","MdFood@live.nl","","MD Food","","Petuniatuin 8","Zoetermeer","","2724 NA","","","0","0","278.7","","0","0","303.79","25.09","185","0","Uncategorized,Supermarket","5902082428305","1","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"3494","Paid By Bank-","2025-02-18 14:17","","MD Food","","","Petuniatuin 8","Zoetermeer","","2724 NA","","MdFood@live.nl","","MD Food","","Petuniatuin 8","Zoetermeer","","2724 NA","","","0","0","278.7","","0","0","303.79","25.09","1820","0","Uncategorized","5902082428688","2","Chicken Fillet Bites 800 GR","10","5.99","","",""
"3494","Paid By Bank-","2025-02-18 14:17","","MD Food","","","Petuniatuin 8","Zoetermeer","","2724 NA","","MdFood@live.nl","","MD Food","","Petuniatuin 8","Zoetermeer","","2724 NA","","","0","0","278.7","","0","0","303.79","25.09","162","0","Uncategorized,Supermarket","5902082427834","3","CHICKEN SCHNITZEL (0.8kg)","10","4.25","","",""
"3494","Paid By Bank-","2025-02-18 14:17","","MD Food","","","Petuniatuin 8","Zoetermeer","","2724 NA","","MdFood@live.nl","","MD Food","","Petuniatuin 8","Zoetermeer","","2724 NA","","","0","0","278.7","","0","0","303.79","25.09","212","0","Uncategorized","5902082427971","4","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","10","5.72","","",""
"3494","Paid By Bank-","2025-02-18 14:17","","MD Food","","","Petuniatuin 8","Zoetermeer","","2724 NA","","MdFood@live.nl","","MD Food","","Petuniatuin 8","Zoetermeer","","2724 NA","","","0","0","278.7","","0","0","303.79","25.09","2755","0","Uncategorized","","5","EXTRA CRUNCH PATAT 9/9","4","16.5","","",""
"3495","Paid By Bank-","2025-02-18 14:37","","Oranje Oosterheem","","","Westerschelde 364","Zoetermeer","","2721 NN","","Oranjesupermarket@live.nl","","Oranje Oosterheem","","Westerschelde 364","Zoetermeer","","2721 NN","","","0","0","222.6","","0","0","242.64","20.04","185","0","Uncategorized,Supermarket","5902082428305","1","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"3495","Paid By Bank-","2025-02-18 14:37","","Oranje Oosterheem","","","Westerschelde 364","Zoetermeer","","2721 NN","","Oranjesupermarket@live.nl","","Oranje Oosterheem","","Westerschelde 364","Zoetermeer","","2721 NN","","","0","0","222.6","","0","0","242.64","20.04","1820","0","Uncategorized","5902082428688","2","Chicken Fillet Bites 800 GR","10","5.99","","",""
"3495","Paid By Bank-","2025-02-18 14:37","","Oranje Oosterheem","","","Westerschelde 364","Zoetermeer","","2721 NN","","Oranjesupermarket@live.nl","","Oranje Oosterheem","","Westerschelde 364","Zoetermeer","","2721 NN","","","0","0","222.6","","0","0","242.64","20.04","158","0","Uncategorized,Supermarket","5902082427957","3","CRISPY BURGER (0.8kg)","10","4.82","","",""
"3495","Paid By Bank-","2025-02-18 14:37","","Oranje Oosterheem","","","Westerschelde 364","Zoetermeer","","2721 NN","","Oranjesupermarket@live.nl","","Oranje Oosterheem","","Westerschelde 364","Zoetermeer","","2721 NN","","","0","0","222.6","","0","0","242.64","20.04","163","0","Uncategorized,Supermarket","5902082467564","4","Kentucky TENDERS CLASSIC (0.8kg)","10","6.14","","",""
"3496","Paid By Bank-","2025-02-12 17:17","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","332.34","","0","0","362.25","29.91","160","0","Uncategorized,Supermarket","5902082427919","1","CHICKEN KIPCORN (0.8kg)","10","4.37","","",""
"3496","Paid By Bank-","2025-02-12 17:17","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","332.34","","0","0","362.25","29.91","155","0","Uncategorized,Supermarket","5902082427995","2","CHICKEN WINGS CLASSIC (0.8kg)","10","4.56","","",""
"3496","Paid By Bank-","2025-02-12 17:17","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","332.34","","0","0","362.25","29.91","212","0","Uncategorized","5902082427971","3","SLICED AND ROASTED CHICKEN KEBAB (0,8GR)","10","5.72","","",""
"3496","Paid By Bank-","2025-02-12 17:17","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","332.34","","0","0","362.25","29.91","164","0","Uncategorized,Supermarket","5902082427896","4","Kentucky TENDERS HOT (0.8kg)","10","6.14","","",""
"3496","Paid By Bank-","2025-02-12 17:17","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","332.34","","0","0","362.25","29.91","168","0","Uncategorized,Supermarket","5902082415183","5","CEVAPCICI (45*18GR) (0.81kg)","20","1.99","","",""
"3496","Paid By Bank-","2025-02-12 17:17","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","332.34","","0","0","362.25","29.91","2755","0","Uncategorized","","6","EXTRA CRUNCH PATAT 9/9","16","2.49","","",""
"3496","Paid By Bank-","2025-02-12 17:17","","ZAM ZAM XL","","","Raamsteeg 73","Leiden","","2311 PM","","ZamZamXl@gmail.com","","ZAM ZAM XL","","Raamsteeg 73","Leiden","","2311 PM","","","0","0","332.34","","0","0","362.25","29.91","161","0","Uncategorized,Supermarket","5902082428053","7","CHICKEN FINGERS (0.8kg)","10","4.48","","",""
"3497","Paid By Bank-","2025-02-12 17:44","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","278.48","","0","0","303.55","25.07","163","0","Uncategorized,Supermarket","5902082467564","1","Kentucky TENDERS CLASSIC (0.8kg)","7","6.14","","",""
"3497","Paid By Bank-","2025-02-12 17:44","","Sultan Ahmet BV","","","Watermolen 6","Leiden","","2317 ST","","SultanAhmetBV@gmail.com","","Sultan Ahmet BV","","Watermolen 6","Leiden","","2317 ST","","","0","0","278.48","","0","0","303.55","25.07","164","0","Uncategorized,Supermarket","5902082427896","2","Kentucky TENDERS HOT (0.8kg)","10","6.14","","",""
